"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue",,,,,,,,,
"686708350	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620247	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa		SPECIES	Cladonia squamosa (Scop.) Hoffm.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-09-04T02:00Z	4	9	2006	7246650	7246650	PRESERVED_SPECIMEN	E	E	E00620247	4877		CC_BY_NC_4_0		Yahr"," R.			2018-02-03T01:42Z		",,,,,,,,
"686673440	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00604759	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	cetrariiformis	VARIETY	Cladonia crispata var. cetrariiformis (Delise) Vain.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-10-12T02:00Z	12	10	2006	2607692	6606832	PRESERVED_SPECIMEN	E	E	E00604759	4885		CC_BY_NC_4_0		R. Yahr			2018-02-03T01:42Z		",,,,,,,,,
"686673206	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620245	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata		SPECIES	Cladonia ciliata Stirt.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-10-12T02:00Z	12	10	2006	2607546	2607546	PRESERVED_SPECIMEN	E	E	E00620245	4892		CC_BY_NC_4_0		Yahr"," R.			2018-02-03T01:42Z		TAXON_MATCH_HIGHERRANK",,,,,,,,
"686665614	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620243	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia bellidiflora		SPECIES	Cladonia bellidiflora (Ach.) Schaer.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-09-04T02:00Z	4	9	2006	2607724	2607724	PRESERVED_SPECIMEN	E	E	E00620243	4879		CC_BY_NC_4_0		Yahr"," R.			2018-02-03T01:42Z		",,,,,,,,
"686664619	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00604761	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ciliata	tenuis	VARIETY	Cladonia ciliata var. tenuis (Flörke) Ahti	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-10-12T02:00Z	12	10	2006	3390193	2607546	PRESERVED_SPECIMEN	E	E	E00604761	4889		CC_BY_NC_4_0		R. Yahr			2018-02-03T01:42Z		",,,,,,,,,
"686664272	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00620244	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia portentosa		SPECIES	Cladonia portentosa (Dufour) Coem.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-10-12T02:00Z	12	10	2006	3390030	3390030	PRESERVED_SPECIMEN	E	E	E00620244	4891		CC_BY_NC_4_0		Yahr"," R.			2018-02-03T01:42Z		",,,,,,,,
"686664105	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00604760	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	cetrariiformis	VARIETY	Cladonia crispata var. cetrariiformis (Delise) Vain.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-10-12T02:00Z	12	10	2006	2607692	6606832	PRESERVED_SPECIMEN	E	E	E00604760	4886		CC_BY_NC_4_0		R. Yahr			2018-02-03T01:42Z		",,,,,,,,,
"686663833	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00604762	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia rangiferina		SPECIES	Cladonia rangiferina (L.) Weber ex F.H.Wigg.	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2006-10-12T02:00Z	12	10	2006	2607708	2607708	PRESERVED_SPECIMEN	E	E	E00604762	4888		CC_BY_NC_4_0		R. Yahr			2018-02-03T01:42Z		",,,,,,,,,
"665777953	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00468766	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia uncialis	uncialis	SUBSPECIES	Cladonia uncialis subsp. uncialis	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2002-11-26T01:00Z	26	11	2002	9465302	6606867	PRESERVED_SPECIMEN	E	E	E00468766			CC_BY_NC_4_0		Corner"," R.W.M.			2018-02-05T00:14Z		",,,,,,,,
"575353845	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321467	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia monomorpha		SPECIES	Cladonia monomorpha Aptroot"," Sipman & Herk	NP		98e934b0-5f31-11de-b67e-b8a03c50a862													3391374	3391374	PRESERVED_SPECIMEN	E	E	E00321467	AC3.1		CC_BY_NC_4_0					2018-02-03T19:20Z		",,,,,,,,
"575347374	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00531160	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia boryi		SPECIES	Cladonia boryi Tuck.	CA	Petit nord de Terre neuve	98e934b0-5f31-11de-b67e-b8a03c50a862									1829-01-01T01:00Z			1829	7246785	7246785	PRESERVED_SPECIMEN	E	E	E00531160			CC_BY_NC_4_0		Bory"," J.B.G.M.	ISOLECTOTYPE		2018-02-03T19:20Z	STILLIMAGE	",,,,,,,,
"575335977	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423229	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia portentosa		SPECIES	Cladonia portentosa (Dufour) Coem.	GB	Invertromie Farm	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-12-10T01:00Z	10	12	2009	3390030	3390030	PRESERVED_SPECIMEN	E	E	E00423229	L704		CC_BY_NC_4_0		Ellis"," Christopher J.			2018-02-03T19:20Z	STILLIMAGE	",,,,,,,,
"575331282	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423119	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia parasitica		SPECIES	Cladonia parasitica (Hoffm.) Hoffm.	GB	Durham: Eggleston"," Great Wood	98e934b0-5f31-11de-b67e-b8a03c50a862									2007-08-17T02:00Z	17	8	2007	2607631	2607631	PRESERVED_SPECIMEN	E	E	E00423119	22415		CC_BY_NC_4_0		Coppins"," Brian J.			2018-02-03T19:20Z		",,,,,,,
"575329234	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00468032	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ramulosa		SPECIES	Cladonia ramulosa (With.) J.R.Laundon	GB		98e934b0-5f31-11de-b67e-b8a03c50a862									2010-03-22T01:00Z	22	3	2010	2607557	2607557	PRESERVED_SPECIMEN	E	E	E00468032			CC_BY_NC_4_0		Seaward"," M.R.D.			2018-02-03T19:20Z		",,,,,,,,
"575317758	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00023103	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia digitata		SPECIES	Cladonia digitata (L.) Hoffm.			98e934b0-5f31-11de-b67e-b8a03c50a862									1995-10-04T01:00Z	4	10	1995	2607722	2607722	PRESERVED_SPECIMEN	E	E	E00023103	16695		CC_BY_NC_4_0		B.J. & A.M. Coppins			2018-02-03T19:20Z		",,,,,,,,,
"575279694	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446855	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NL	Spitsbergen	98e934b0-5f31-11de-b67e-b8a03c50a862									1982-07-29T02:00Z	29	7	1982	2607519		PRESERVED_SPECIMEN	E	E	E00446855			CC_BY_NC_4_0		R.W.M. Corner			2018-02-03T16:27Z		",,,,,,,,,
"575278261	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423223	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cryptochlorophaea		SPECIES	Cladonia cryptochlorophaea Asahina	GB	Invertromie Farm	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-12-10T01:00Z	10	12	2009	3390095	3390095	PRESERVED_SPECIMEN	E	E	E00423223	L693		CC_BY_NC_4_0		Ellis"," Christopher J.			2018-02-03T16:27Z	STILLIMAGE	",,,,,,,,
"575273887	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00023248	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia arbuscula		SPECIES	Cladonia mitis Sandst.			98e934b0-5f31-11de-b67e-b8a03c50a862									1995-12-16T01:00Z	16	12	1995	2607650	2607648	PRESERVED_SPECIMEN	E	E	E00023248	16792		CC_BY_NC_4_0		Coppins", B.J. & Coppins," A.M.			2018-02-03T16:27Z		",,,,,,,
"575273775	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423392	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia portentosa		SPECIES	Cladonia portentosa (Dufour) Coem.	GB	Tombhein	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-12-10T01:00Z	10	12	2009	3390030	3390030	PRESERVED_SPECIMEN	E	E	E00423392	L705		CC_BY_NC_4_0		Ellis"," Christopher J.			2018-02-03T16:27Z	STILLIMAGE	",,,,,,,,
"575264106	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423175	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia macilenta		SPECIES	Cladonia macilenta Hoffm.	GB	Near Penrith	98e934b0-5f31-11de-b67e-b8a03c50a862									1957-10-20T01:00Z	20	10	1957	7246716	7246716	PRESERVED_SPECIMEN	E	E	E00423175			CC_BY_NC_4_0		Ratcliffe"," D.A.			2018-02-03T16:27Z		",,,,,,,,
"575263217	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446580	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia furcata	furcata	VARIETY	Cladonia furcata var. furcata	GB		98e934b0-5f31-11de-b67e-b8a03c50a862					305.0	0.0							6337359	7246646	PRESERVED_SPECIMEN	E	E	E00446580			CC_BY_NC_4_0		D.A. Ratcliffe			2018-02-03T16:26Z		RECORDED_DATE_INVALID",,,,,,,,,
"575262179	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423131	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	TR	High in the Taurus Mountains	98e934b0-5f31-11de-b67e-b8a03c50a862													2607519		PRESERVED_SPECIMEN	E	E	E00423131			CC_BY_NC_4_0		Topham"," P.B.			2018-02-03T16:27Z		RECORDED_DATE_INVALID",,,,,,,,
"575259676	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423130	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia stellaris		SPECIES	Cladina stellaris (Opiz) Brodo	NO	Rondane 	98e934b0-5f31-11de-b67e-b8a03c50a862									1962-08-12T01:00Z	12	8	1962	2607713	2607712	PRESERVED_SPECIMEN	E	E	E00423130			CC_BY_NC_4_0		D.A. Ratcliffe			2018-02-03T16:26Z		",,,,,,,,,
"575244081	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00023219	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia crispata	cetrariiformis	VARIETY	Cladonia crispata var. cetrariiformis (Delise) Vain.			98e934b0-5f31-11de-b67e-b8a03c50a862									1996-05-31T02:00Z	31	5	1996	2607692	6606832	PRESERVED_SPECIMEN	E	E	E00023219	16966		CC_BY_NC_4_0		Coppins", B.J. & Coppins," A.M.			2018-02-03T16:26Z		TAXON_MATCH_FUZZY",,,,,,,
"575240619	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321443	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-09-22T02:00Z	22	9	2007	2607519		PRESERVED_SPECIMEN	E	E	E00321443	AC17		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",,,,,,
"575239123	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423420	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa		SPECIES	Cladonia squamosa (Scop.) Hoffm.	GB	Invertromie Farm	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-12-10T01:00Z	10	12	2009	7246650	7246650	PRESERVED_SPECIMEN	E	E	E00423420	L709		CC_BY_NC_4_0		Ellis"," Christopher J.			2018-02-03T16:27Z		",,,,,,,,
"575232537	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321491	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa		SPECIES	Cladonia squamosa (Scop.) Hoffm.	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-09-23T02:00Z	23	9	2007	7246650	7246650	PRESERVED_SPECIMEN	E	E	E00321491	L11		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",,,,,,
"575221964	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446335	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	SH	on lee side of Weather Post Hill	98e934b0-5f31-11de-b67e-b8a03c50a862					600.0	0.0			1998-07-29T02:00Z	29	7	1998	2607519		PRESERVED_SPECIMEN	E	E	E00446335	39		CC_BY_NC_4_0		Gray"," Alan			2018-02-03T16:26Z		",,,,,,,,
"575211691	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446856	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NL	Spitsbergen	98e934b0-5f31-11de-b67e-b8a03c50a862									1982-07-29T02:00Z	29	7	1982	2607519		PRESERVED_SPECIMEN	E	E	E00446856			CC_BY_NC_4_0		R.W.M. Corner			2018-02-03T16:26Z		",,,,,,,,,
"575194762	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321455	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-09-24T02:00Z	24	9	2007	2607519		PRESERVED_SPECIMEN	E	E	E00321455	AC3.2		CC_BY_NC_4_0		Sharma", Sharma L.; Olley, L.; Cross, A.; Joshi, M.; Regmi," B.			2018-02-03T16:26Z		",,,,
"575194047	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321464	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia sarmentosa		SPECIES	Cladonia aspera Ahti & Kashiw.	NP	Kyanjin Gompa - Birch Wood & Walk to Ghoda Tabela (Ghoratabela). 28",12,14.4,85,33,"31.2 +/-7m	98e934b0-5f31-11de-b67e-b8a03c50a862					3835.0	0.0			2007-09-24T02:00Z	24	9	2007	3391292	2607723	PRESERVED_SPECIMEN	E	E	E00321464	AC5		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		TAXON_MATCH_FUZZY",
"575190785	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446570	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia arbuscula	squarrosa	SUBSPECIES	Cladonia arbuscula subsp. squarrosa (Wallr.) Ruoss	GB		98e934b0-5f31-11de-b67e-b8a03c50a862					610.0	0.0			1955-11-06T01:00Z	6	11	1955	3389965	2607648	PRESERVED_SPECIMEN	E	E	E00446570			CC_BY_NC_4_0		Ratcliffe"," D.A.			2018-02-03T16:26Z		",,,,,,,,
"575180075	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00023253	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia arbuscula		SPECIES	Cladonia mitis Sandst.			98e934b0-5f31-11de-b67e-b8a03c50a862									1995-12-15T01:00Z	15	12	1995	2607650	2607648	PRESERVED_SPECIMEN	E	E	E00023253	16790		CC_BY_NC_4_0		Coppins", B.J. & Coppins," A.M.			2018-02-03T16:26Z		",,,,,,,
"575178160	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00456353	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia cyathomorpha		SPECIES	Cladonia cyathomorpha Stirt. ex Walt.Watson	GB	New Galloway"," near Loch Dungeon	98e934b0-5f31-11de-b67e-b8a03c50a862									1881-01-01T01:00Z			1881	2607618	2607618	PRESERVED_SPECIMEN	E	E	E00456353			CC_BY_NC_4_0		McAndrew"," J.	HOLOTYPE		2018-02-03T16:26Z	STILLIMAGE	",,,,,,,
"575174305	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423410	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	GB	Invertromie Farm	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-12-10T01:00Z	10	12	2009	2607596	2607596	PRESERVED_SPECIMEN	E	E	E00423410	L701		CC_BY_NC_4_0		Ellis"," Christopher J.			2018-02-03T16:26Z		",,,,,,,,
"575170425	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446627	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia digitata		SPECIES	Cladonia digitata (L.) Hoffm.	DE		98e934b0-5f31-11de-b67e-b8a03c50a862					500.0	0.0			1970-08-23T01:00Z	23	8	1970	2607722	2607722	PRESERVED_SPECIMEN	E	E	E00446627			CC_BY_NC_4_0					2018-02-03T16:26Z		",,,,,,,,,
"575155633	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423232	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia diversa		SPECIES	Cladonia diversa Asperges	GB	Invertromie Farm	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-12-10T01:00Z	10	12	2009	3390950	3390950	PRESERVED_SPECIMEN	E	E	E00423232	L697		CC_BY_NC_4_0		Ellis"," Christopher J.			2018-02-03T16:26Z	STILLIMAGE	",,,,,,,,
"575151771	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446877	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NL	Spitsbergen	98e934b0-5f31-11de-b67e-b8a03c50a862									1982-07-30T02:00Z	30	7	1982	2607519		PRESERVED_SPECIMEN	E	E	E00446877			CC_BY_NC_4_0		R.W.M. Corner			2018-02-03T16:26Z		",,,,,,,,,
"575149828	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321445	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-10-02T02:00Z	2	10	2007	2607519		PRESERVED_SPECIMEN	E	E	E00321445	AC5.1		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",,,,,,
"575146120	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321447	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia			GENUS	Cladonia P.Browne	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-09-22T02:00Z	22	9	2007	2607519		PRESERVED_SPECIMEN	E	E	E00321447	AC19.1		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",,,,,,
"575141095	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00531158	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia boryi		SPECIES	Cladonia boryi Tuck.	CA	Terre neuve	98e934b0-5f31-11de-b67e-b8a03c50a862									1830-01-01T01:00Z			1830	7246785	7246785	PRESERVED_SPECIMEN	E	E	E00531158			CC_BY_NC_4_0		Lenormand	TYPE		2018-02-03T16:26Z	STILLIMAGE	",,,,,,,,,
"575139633	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423180	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ramulosa		SPECIES	Cladonia ramulosa (With.) J.R.Laundon	GB	Invertromie Farm	98e934b0-5f31-11de-b67e-b8a03c50a862									2009-12-10T01:00Z	10	12	2009	2607557	2607557	PRESERVED_SPECIMEN	E	E	E00423180	L708		CC_BY_NC_4_0		Ellis"," Christopher J.			2018-02-03T16:26Z	STILLIMAGE	",,,,,,,,
"575138570	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321471	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia yunnana		SPECIES	Cladonia yunnana (Vain.) Des Abb. ex Wei & Jiang	NP	Syan Gompa (Shin Gompa) to Chyolangpati. 28",6,14.5,85,21,47.9," +/- 14m	98e934b0-5f31-11de-b67e-b8a03c50a862					3556.0	0.0			2007-09-28T02:00Z	28	9	2007	8507768	3390799	PRESERVED_SPECIMEN	E	E	E00321471	AC5		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		"
"575135056	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321495	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia amaurocraea		SPECIES	Cladonia amaurocraea (Flörke) Schaer.	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-09-22T02:00Z	22	9	2007	7246667	7246667	PRESERVED_SPECIMEN	E	E	E00321495	AC12		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",,,,,,
"575135054	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321493	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia singhii		SPECIES	Cladonia singhii Ahti & P.K.Dixit	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-09-16T02:00Z	16	9	2007	3391283	3391283	PRESERVED_SPECIMEN	E	E	E00321493	L17		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",,,,,,
"575128624	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321481	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia corymbescens		SPECIES	Cladonia corymbescens Nyl. ex Leight.	NP	Betw. Tharepati & Mangengoth. 28",0,21,85,29,"31 +/- 2 km	98e934b0-5f31-11de-b67e-b8a03c50a862					3500.0	0.0			2007-10-01T02:00Z	1	10	2007	8611234	8611234	PRESERVED_SPECIMEN	E	E	E00321481	AC19		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",
"575128067	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00423100	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia squamosa	subsquamosa	VARIETY	Cladonia squamosa var. subsquamosa (Nyl. ex Leight.) Vain.	AU	Mt Annan Botanic Gardens	98e934b0-5f31-11de-b67e-b8a03c50a862					110.0	0.0			2001-04-05T02:00Z	5	4	2001	3390371	7246650	PRESERVED_SPECIMEN	E	E	E00423100	18839		CC_BY_NC_4_0		R.G. Goveny			2018-02-03T16:26Z		",,,,,,,,,
"575117538	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321465	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia diversa		SPECIES	Cladonia diversa Asperges	NP		98e934b0-5f31-11de-b67e-b8a03c50a862													3390950	3390950	PRESERVED_SPECIMEN	E	E	E00321465	M15		CC_BY_NC_4_0					2018-02-03T16:26Z		",,,,,,,,,
"575116987	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00446019	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia subcervicornis		SPECIES	Cladonia subcervicornis (Vain.) Kernst.	GB	Clais Fhearnaig	98e934b0-5f31-11de-b67e-b8a03c50a862					550.0	50.0			2005-05-22T02:00Z	22	5	2005	2607644	2607644	PRESERVED_SPECIMEN	E	E	E00446019	9		CC_BY_NC_4_0		Olley"," L.			2018-02-03T16:26Z		",,,,,,,,
"575115487	bf2a4bf0-5f31-11de-b67e-b8a03c50a862	http://data.rbge.org.uk/herb/E00321477	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia verticillata		SPECIES	Cladonia verticillata (Hoffm.) Schaer.	NP		98e934b0-5f31-11de-b67e-b8a03c50a862									2007-10-03T02:00Z	3	10	2007	2607673	2607673	PRESERVED_SPECIMEN	E	E	E00321477	AC4		CC_BY_NC_4_0		Sharma", L.R.; Olley, L.; Cross," A.			2018-02-03T16:26Z		",,,,,,
