gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
1143572687,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739663,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Ben Lui,98e934b0-5f31-11de-b67e-b8a03c50a862,56.396944,-4.811389,,,,,,,1876-07-15T01:00Z,15,7,1876,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739663,,,CC_BY_NC_4_0,,Johnston,,,,,
1143572683,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739910,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Helleborus,Helleborus viridis,,SPECIES,Helleborus viridis L.,GB,Letcombe Basset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143572675,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739671,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Craig Challiach [Creag na Caillich],98e934b0-5f31-11de-b67e-b8a03c50a862,56.509444,-4.336944,,,,,,,1862-08-18T01:00Z,18,8,1862,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739671,,,CC_BY_NC_4_0,,Fraser,,,,,
1143572670,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739713,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,Primula acaulis,,SPECIES,Primula vulgaris Hudson,GB,Kirkcaldy,98e934b0-5f31-11de-b67e-b8a03c50a862,56.115278,-3.174167,,,,,,,1883-05-01T01:00Z,1,5,1883,5414335,7290926,PRESERVED_SPECIMEN,E,E,E00739713,,,CC_BY_NC_4_0,,A. H. Seliun[?],,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1143572662,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739808,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Durris,98e934b0-5f31-11de-b67e-b8a03c50a862,57.05,-2.383333,,,,,,,1847-08-05T01:00Z,5,8,1847,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739808,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1143572658,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739674,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Ben Vorlich,98e934b0-5f31-11de-b67e-b8a03c50a862,56.333333,-4.233333,,,,,,,1867-07-24T01:00Z,24,7,1867,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739674,,,CC_BY_NC_4_0,,Fraser,,,,,
1143572653,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739800,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Ben Nevis,98e934b0-5f31-11de-b67e-b8a03c50a862,56.8,-4.983333,,,,,,,1856-08-14T01:00Z,14,8,1856,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739800,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1142244613,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739589,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,South Widdy Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142244606,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739569,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Dalmally,98e934b0-5f31-11de-b67e-b8a03c50a862,56.402222,-4.972222,,,,,,,1887-09-12T01:00Z,12,9,1887,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739569,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142244569,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739521,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Craig Chailleach [Creag na Caillich],98e934b0-5f31-11de-b67e-b8a03c50a862,56.509444,-4.336944,,,,,,,1878-08-12T01:00Z,12,8,1878,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739521,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142244555,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739640,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,west of Loch Lubnaig,98e934b0-5f31-11de-b67e-b8a03c50a862,56.283333,-4.283333,,,,,,,1870-08-13T01:00Z,13,8,1870,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739640,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142244536,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739537,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,marsh near Clova,98e934b0-5f31-11de-b67e-b8a03c50a862,56.844167,-3.104167,,,,,,,1871-08-03T01:00Z,3,8,1871,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739537,,,CC_BY_NC_4_0,,Evans,,,,,
1142244485,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739613,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Little Craigindahl [Creag an Dail Bheag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142244481,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739551,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Breadalbane Mountains,98e934b0-5f31-11de-b67e-b8a03c50a862,56.561667,-3.943056,,,,,,,1849-07-24T01:00Z,24,7,1849,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739551,353-1,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142244460,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739610,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Mael [meall?]Gouchlar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142244422,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739591,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Middleton in Teesdale,98e934b0-5f31-11de-b67e-b8a03c50a862,54.611111,-2.092778,,,,,,,1803-01-01T01:00Z,,,1803,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739591,,,CC_BY_NC_4_0,,Backhouse,,,,,
1142244407,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739635,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.566667,-4.216667,,,,,,,1847-08-25T01:00Z,25,8,1847,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739635,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1142244338,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739559,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Little Craigandal [Creag an Dail Bheag],98e934b0-5f31-11de-b67e-b8a03c50a862,57.066667,-3.391389,,,,,,,1847-08-11T01:00Z,11,8,1847,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739559,,,CC_BY_NC_4_0,,Murchison,,,,,
1142244324,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739557,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Glen Muick,98e934b0-5f31-11de-b67e-b8a03c50a862,56.966667,-3.117222,,,,,,,1826-06-30T01:00Z,30,6,1826,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739557,,,CC_BY_NC_4_0,,Graham,,,,,
1142244319,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739601,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Cronkley fell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142244281,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739556,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Glen Lui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142244263,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739629,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Ben Lawer,98e934b0-5f31-11de-b67e-b8a03c50a862,56.545,-4.221111,,,,,,,1884-07-17T01:00Z,17,7,1884,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739629,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142244257,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739526,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Glen Lochlay,98e934b0-5f31-11de-b67e-b8a03c50a862,56.483889,-4.431944,,,,,,,1887-07-30T01:00Z,30,7,1887,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739526,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142244253,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739656,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Glen Lochay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142244192,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739528,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Ben Lui (Lawers),98e934b0-5f31-11de-b67e-b8a03c50a862,56.396944,-4.811111,,,,,,,1887-09-03T01:00Z,3,9,1887,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739528,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142244177,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739588,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.545,-4.221111,,,,,,,1842-01-01T01:00Z,,,1842,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739588,,,CC_BY_NC_4_0,,W. Gardner,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142244149,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739620,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Clova,98e934b0-5f31-11de-b67e-b8a03c50a862,56.843889,-3.104167,,,,,,,1837-08-23T01:00Z,23,8,1837,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739620,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142244108,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739519,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Craig Chailleach [Creag na Caillich],98e934b0-5f31-11de-b67e-b8a03c50a862,56.509444,-4.336944,,,,,,,1849-06-25T01:00Z,25,6,1849,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739519,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142244005,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739587,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,,98e934b0-5f31-11de-b67e-b8a03c50a862,52.333333,0.083333,,,,,,,1798-06-12T01:00Z,12,6,1798,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739587,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243997,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739560,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Glen Callater,98e934b0-5f31-11de-b67e-b8a03c50a862,56.940278,-3.343611,,,,,,,1847-08-10T01:00Z,10,8,1847,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739560,,,CC_BY_NC_4_0,,Murchison,,,,,
1142243983,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739518,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Killin Mountains,98e934b0-5f31-11de-b67e-b8a03c50a862,56.460833,-4.306111,,,,,,,1837-01-01T01:00Z,,,1837,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739518,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243981,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739593,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Cronkley Fell,98e934b0-5f31-11de-b67e-b8a03c50a862,54.651111,-2.240278,,,,,,,1839-01-01T01:00Z,,,1839,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739593,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243980,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739594,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Teesdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142243979,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739645,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.566667,-4.216667,,,,,,,1865-07-22T01:00Z,22,7,1865,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739645,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142243964,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739595,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Mael Gouchlar [Meall Goblach?],98e934b0-5f31-11de-b67e-b8a03c50a862,56.5,-4,,,,,,,1849-07-24T01:00Z,24,7,1849,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739595,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243947,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739617,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Teesdale,98e934b0-5f31-11de-b67e-b8a03c50a862,54.633333,-2.133333,,,,,,,1836-01-01T01:00Z,,,1836,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739617,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243942,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739636,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Callander,98e934b0-5f31-11de-b67e-b8a03c50a862,56.25,-4.233333,,,,,,,1864-01-01T01:00Z,,,1864,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739636,,,CC_BY_NC_4_0,,,,,2017-10-06T15:43Z,,GEODETIC_DATUM_ASSUMED_WGS84
1142243941,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739540,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Glen Isla,98e934b0-5f31-11de-b67e-b8a03c50a862,56.729167,-3.269167,,,,,,,1884-08-13T01:00Z,13,8,1884,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739540,,,CC_BY_NC_4_0,,Brand,,,,,
1142243934,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739585,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Teesdale,98e934b0-5f31-11de-b67e-b8a03c50a862,54.633333,-2.133333,,,,,,,1836-01-01T01:00Z,,,1836,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739585,,,CC_BY_NC_4_0,,Little,,,,,
1142243871,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739616,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Glen Callater,98e934b0-5f31-11de-b67e-b8a03c50a862,56.940278,-3.343889,,,,,,,1837-08-28T01:00Z,28,8,1837,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739616,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243869,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739517,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.545,-4.220833,,,,,,,1877-07-20T01:00Z,20,7,1877,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739517,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243843,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739602,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,from the low ground on the ascent to Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.543333,-4.22,,,,,,,1837-01-01T01:00Z,,,1837,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739602,,,CC_BY_NC_4_0,,Knapp,,,,,
1142243780,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739641,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,Saxifraga aizoides,,SPECIES,Saxifraga aizoides L.,GB,Ben Ledi,98e934b0-5f31-11de-b67e-b8a03c50a862,56.25,-4.316667,,,,,,,1866-09-03T01:00Z,3,9,1866,8165236,8165236,PRESERVED_SPECIMEN,E,E,E00739641,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142243719,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739614,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Glen Lui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142243714,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739615,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Craig Chailleach [Creag na Caillich],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142243664,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739626,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Clova,98e934b0-5f31-11de-b67e-b8a03c50a862,56.843889,-3.104167,,,,,,,1831-01-01T01:00Z,,,1831,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739626,,,CC_BY_NC_4_0,,,,,2017-12-19T22:22Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1142243661,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739607,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Ben Lawers,98e934b0-5f31-11de-b67e-b8a03c50a862,56.543333,-4.22,,,,,,,1888-08-02T01:00Z,2,8,1888,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739607,,,CC_BY_NC_4_0,,Somerville,,,,,
1142243658,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739596,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Meall Dhuin Craig [Croisg] (mountain),98e934b0-5f31-11de-b67e-b8a03c50a862,56.506944,-4.359167,,,,,,,1885-09-17T01:00Z,17,9,1885,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739596,,,CC_BY_NC_4_0,,Craig-Christie,,,,,
1142243655,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00739564,Plantae,Tracheophyta,Liliopsida,Alismatales,Tofieldiaceae,Tofieldia,Tofieldia pusilla,,SPECIES,Tofieldia pusilla (Michx.) Pers.,GB,Cairngorm Mountains [VC 92-96],98e934b0-5f31-11de-b67e-b8a03c50a862,57.066389,-3.8325,,,,,,,1870-06-29T01:00Z,29,6,1870,2864429,2864429,PRESERVED_SPECIMEN,E,E,E00739564,,,CC_BY_NC_4_0,,Duthie,,,,,
991748788,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00679635,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis smilacifolia,,SPECIES,Clematis smilacifolia Wall.,IN,Sispara Ghat,98e934b0-5f31-11de-b67e-b8a03c50a862,11.2,76.4,,,,,,,1887-01-13T01:00Z,13,1,1887,7277742,7277742,PRESERVED_SPECIMEN,E,E,E00679635,,,CC_BY_NC_4_0,,,,,2017-10-06T15:42Z,,GEODETIC_DATUM_ASSUMED_WGS84
912730001,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00683105,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Clematis,Clematis graveolens,,SPECIES,Clematis graveolens Lindl.,IN,Paori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912729958,bf2a4bf0-5f31-11de-b67e-b8a03c50a862,http://data.rbge.org.uk/herb/E00697759,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Themeda,Themeda quadrivalvis,,SPECIES,Themeda quadrivalvis (L.) Kuntze,MU,Curepipe,98e934b0-5f31-11de-b67e-b8a03c50a862,-20.314722,57.520278,,,575,0,,,1888-02-28T01:00Z,28,2,1888,2703469,2703469,PRESERVED_SPECIMEN,E,E,E00697759,,,CC_BY_NC_4_0,,Johnston,,,,,
