gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
991746055																										http://data.rbge.org.uk/living/20140760													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140760	20140760						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Acianthera prolifera (Herb. ex Lindl.) Pridgeon & M.W.Chase												Orchidaceae	Acianthera		prolifera						ICBN			
991746054																										http://data.rbge.org.uk/living/20140759													2017-10-02 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140759	20140759						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Specklinia grobyi (Bateman ex Lindl.) F.Barros												Orchidaceae	Specklinia		grobyi						ICBN			
991746042																										http://data.rbge.org.uk/living/20140762													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140762	20140762						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Zootrophion dayanum (Rchb.f.) Luer												Orchidaceae	Zootrophion		dayanum						ICBN			
991746015																										http://data.rbge.org.uk/living/20140761													2017-08-23 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140761	20140761						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Pleurothallis rowleei Ames												Orchidaceae	Pleurothallis		rowleei						ICBN			
991745834																										http://data.rbge.org.uk/living/20140763													2017-01-19 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140763	20140763						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Encyclia polybulbon (Sw.) Dressler												Orchidaceae	Encyclia		polybulbon						ICBN			
991745831																										http://data.rbge.org.uk/living/20140756													2017-08-01 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140756	20140756						not recorded							dead																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Dendrobium chapaense Aver.												Orchidaceae	Dendrobium		chapaense						ICBN			
991745721																										http://data.rbge.org.uk/living/20140755													2017-08-05 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140755	20140755						not recorded							alive																											from a cultivated plant of known (indirect) wild origin																																							degrees minutes seconds																																													Bulbophyllum sulcatum (Blume) Lindl.												Orchidaceae	Bulbophyllum		sulcatum						ICBN			
912727256																										http://data.rbge.org.uk/living/20140422													2015-02-02 00:00:00															PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20140422	20140422						not recorded							alive																											insufficient information to determine wild or cultivated origin																																							degrees minutes seconds																																													Listera ovata (L.) R.Br.												Orchidaceae	Listera		ovata						ICBN			
890155795																										http://data.rbge.org.uk/living/19681338																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19681338	19681338	1604	Woods, Patrick James Blyth				not recorded							dead																											from a cultivated plant not of known wild origin								New Guinea					PG					Lae																					degrees minutes seconds																																													Orchidaceae												Orchidaceae	Unk.orchidaceae								ICBN			
890155790																										http://data.rbge.org.uk/living/19623560																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19623560	19623560	114	Woods, Patrick James Blyth				not recorded							dead																											from a cultivated plant not of known wild origin																																							degrees minutes seconds																																													Nervilia aragoana Gaudich.												Orchidaceae	Nervilia		aragoana						ICBN			
890155760																										http://data.rbge.org.uk/living/20131661																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20131661	20131661	16	Barnard, Kate				not recorded							dead						Seed collected from thirty plants.												2013-09-09		252					2013-09-09		collected directly from the wild				Short heath and grassland over glacial morain with _Potentilla erecta, Succisa pratensis, Deschampsia cespitosa, Calluna vulgaris_.				Britain and Ireland					GB		Scotland	East Inverness & Nairn (VC 96)		Glencairn meadow, Boat of Garten		216	216	216 M																	degrees minutes seconds																																													Pseudorchis albida (L.) Á.Löve & D.Löve												Orchidaceae	Pseudorchis		albida						ICBN			
890155631																										http://data.rbge.org.uk/living/19752458																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/19752458	19752458						not recorded							dead																											insufficient information to determine wild or cultivated origin				Moss forest semi shade									PG		Morobe			Wau, Mt. Kaindi																					degrees minutes seconds																																													Dendrobium cuthbertsonii F.Muell.												Orchidaceae	Dendrobium		cuthbertsonii						ICBN			
890155548																										http://data.rbge.org.uk/living/20131662																												PhysicalObject			http://biocol.org/urn:lsid:biocol.org:col:15670		E	E	Royal Botanic Garden Edinburgh Living Collection	E	LivingSpecimen				http://data.rbge.org.uk/living/20131662	20131662	18	Barnard, Kate				not recorded							dead						Seed collected from thirty plants.												2013-09-09		252					2013-09-09		collected directly from the wild				Vegetation closest to NVC H16, but without a large proportion of _Arctostaphylos_. Short heath over glacial moraine with _Potentilla erecta, Succisa pratensis, Deschampsia cespitosa, Calluna vulgaris, Genista anglica, Danthonia decumbens, Carex pilulifera_.				Britain and Ireland					GB		Scotland	East Inverness & Nairn (VC 96)		Glencairn Meadow, Boat of Garten		216	216	216 M																	degrees minutes seconds																																													Platanthera bifolia (L.) Rich.												Orchidaceae	Platanthera		bifolia						ICBN			
